Gold,Silver,Platinum,Palladium
430.4,6.548,0.0,0.0
428.75,6.569,0.0,0.0
427.4,6.49,0.0,0.0
428.45,6.538,0.0,0.0
427.25,6.509,0.0,0.0
428.25,6.57,0.0,0.0
429.4,6.633,0.0,0.0
419.4,6.422,0.0,0.0
420.45,6.443,0.0,0.0
421.5,6.51,0.0,0.0
418.85,6.488,0.0,0.0
415.15,6.433,0.0,0.0
409.0,6.29,0.0,0.0
410.0,6.346,0.0,0.0
400.65,6.189,0.0,0.0
397.75,6.167,0.0,0.0
400.35,6.238,0.0,0.0
395.3,6.099,0.0,0.0
397.1,6.145,0.0,0.0
395.4,6.175,0.0,0.0
398.5,6.213,0.0,0.0
396.7,6.169,0.0,0.0
396.0,6.124,0.0,0.0
398.5,6.207,0.0,0.0
395.45,6.223,0.0,0.0
403.75,6.323,0.0,0.0
403.9,6.31,0.0,0.0
406.75,6.349,0.0,0.0
407.25,6.335,0.0,0.0
406.4,6.255,0.0,0.0
406.7,6.333,0.0,0.0
407.6,6.279,0.0,0.0
413.0,6.343,0.0,0.0
411.45,6.414,0.0,0.0
411.25,6.322,0.0,0.0
412.2,6.34,0.0,0.0
410.25,6.34,0.0,0.0
405.5,6.22,0.0,0.0
407.65,6.235,0.0,0.0
407.4,6.25,0.0,0.0
407.5,6.23,0.0,0.0
411.5,6.214,0.0,0.0
412.4,6.308,0.0,0.0
410.9,6.275,0.0,0.0
414.75,6.348,0.0,0.0
423.4,6.503,0.0,0.0
421.0,6.401,0.0,0.0
420.6,6.425,0.0,0.0
418.35,6.479,0.0,0.0
420.8,6.408,0.0,0.0
419.1,6.518,0.0,0.0
420.3,6.439,0.0,0.0
419.3,6.385,0.0,0.0
424.0,6.43,0.0,0.0
423.85,6.38,0.0,0.0
422.0,6.326,0.0,0.0
417.75,6.208,0.0,0.0
415.95,6.139,0.0,0.0
418.4,6.065,0.0,0.0
419.25,6.105,0.0,0.0
419.95,6.14,0.0,0.0
424.1,6.137,0.0,0.0
424.25,6.165,0.0,0.0
423.1,6.137,0.0,0.0
422.6,6.069,0.0,0.0
424.75,6.163,0.0,0.0
424.25,6.108,0.0,0.0
429.0,6.189,0.0,0.0
427.75,6.154,0.0,0.0
422.6,6.106,0.0,0.0
423.2,6.173,0.0,0.0
419.75,6.122,0.0,0.0
420.0,6.141,0.0,0.0
420.5,6.141,0.0,0.0
420.0,6.135,0.0,0.0
418.45,6.193,0.0,0.0
411.75,6.08,0.0,0.0
413.0,6.091,0.0,0.0
412.9,6.081,0.0,0.0
414.6,6.116,0.0,0.0
417.25,6.11,0.0,0.0
0.0,6.123,0.0,0.0
412.85,6.094,0.0,0.0
410.25,6.07,0.0,0.0
0.0,6.05,0.0,0.0
411.6,6.07,0.0,0.0
409.35,6.028,0.0,0.0
407.25,5.958,0.0,0.0
406.35,5.973,0.0,0.0
402.45,5.93,0.0,0.0
404.5,5.96,0.0,0.0
403.8,5.909,0.0,0.0
404.15,5.956,0.0,0.0
405.55,5.912,0.0,0.0
401.5,5.874,0.0,0.0
402.25,5.906,0.0,0.0
402.5,5.935,0.0,0.0
403.6,5.923,0.0,0.0
405.5,5.99,0.0,0.0
407.45,6.163,0.0,0.0
408.3,6.21,0.0,0.0
404.2,6.12,0.0,0.0
406.25,6.19,0.0,0.0
399.75,6.082,0.0,0.0
394.0,5.866,0.0,0.0
394.0,5.848,0.0,0.0
392.8,5.821,0.0,0.0
391.1,5.824,0.0,0.0
390.0,5.813,0.0,0.0
387.9,5.819,0.0,0.0
391.0,5.902,0.0,0.0
390.55,5.878,0.0,0.0
393.8,5.934,0.0,0.0
389.6,5.9,0.0,0.0
384.5,5.79,0.0,0.0
384.1,5.83,0.0,0.0
381.0,5.798,0.0,0.0
384.25,5.883,0.0,0.0
380.4,5.834,0.0,0.0
382.4,5.928,0.0,0.0
383.5,5.931,0.0,0.0
386.75,5.947,0.0,0.0
390.5,5.973,0.0,0.0
388.4,5.943,0.0,0.0
390.6,5.953,0.0,0.0
387.0,5.858,0.0,0.0
384.05,5.838,0.0,0.0
383.9,5.758,0.0,0.0
386.4,5.808,0.0,0.0
387.25,5.828,0.0,0.0
390.75,5.799,0.0,0.0
394.6,5.895,0.0,0.0
391.5,5.869,0.0,0.0
393.5,6.038,0.0,0.0
392.5,6.04,0.0,0.0
395.0,6.06,0.0,0.0
392.9,6.133,0.0,0.0
389.4,6.062,0.0,0.0
394.3,6.053,0.0,0.0
395.5,6.152,0.0,0.0
392.75,6.081,0.0,0.0
393.35,6.057,0.0,0.0
394.9,6.093,0.0,0.0
390.75,5.969,0.0,0.0
382.95,5.826,0.0,0.0
383.7,5.816,0.0,0.0
383.2,5.766,0.0,0.0
385.45,5.791,0.0,0.0
386.65,5.827,0.0,0.0
383.0,5.803,0.0,0.0
384.35,5.81,0.0,0.0
382.25,5.813,0.0,0.0
381.5,5.758,0.0,0.0
385.0,5.824,0.0,0.0
387.25,5.82,0.0,0.0
390.25,5.878,0.0,0.0
386.2,5.863,0.0,0.0
385.15,5.798,0.0,0.0
383.95,5.815,0.0,0.0
383.9,5.763,0.0,0.0
384.0,5.775,0.0,0.0
384.0,5.78,0.0,0.0
383.55,5.76,0.0,0.0
385.9,5.813,0.0,0.0
383.85,5.778,0.0,0.0
384.25,5.763,0.0,0.0
377.55,5.639,0.0,0.0
377.45,5.65,0.0,0.0
378.6,5.638,0.0,0.0
378.25,5.633,0.0,0.0
375.7,5.618,0.0,0.0
378.25,5.601,0.0,0.0
376.1,5.594,0.0,0.0
377.2,5.67,0.0,0.0
378.35,5.64,0.0,0.0
377.3,5.659,0.0,0.0
373.8,5.504,0.0,0.0
374.5,5.508,0.0,0.0
371.9,5.503,0.0,0.0
370.0,5.428,0.0,0.0
365.5,5.367,0.0,0.0
359.75,5.086,0.0,0.0
364.5,5.1,0.0,0.0
361.5,5.169,0.0,0.0
363.6,5.211,0.0,0.0
365.8,5.33,0.0,0.0
362.1,5.219,0.0,0.0
361.8,5.22,0.0,0.0
361.4,5.159,0.0,0.0
361.5,5.22,0.0,0.0
365.2,5.311,0.0,0.0
364.9,5.239,0.0,0.0
374.2,5.403,0.0,0.0
374.5,5.423,0.0,0.0
368.25,5.393,0.0,0.0
359.9,5.192,0.0,0.0
358.7,5.223,0.0,0.0
361.1,5.233,0.0,0.0
361.5,5.205,0.0,0.0
365.35,5.309,0.0,0.0
364.4,5.324,0.0,0.0
366.6,5.34,0.0,0.0
365.9,5.24,0.0,0.0
369.75,5.327,0.0,0.0
370.0,5.307,0.0,0.0
374.7,5.313,0.0,0.0
376.25,5.288,0.0,0.0
373.75,5.3,0.0,0.0
376.3,5.278,0.0,0.0
373.0,5.174,0.0,0.0
374.5,5.193,0.0,0.0
376.25,5.231,0.0,0.0
383.6,5.26,0.0,0.0
385.5,5.36,0.0,0.0
383.55,5.343,0.0,0.0
383.25,5.26,0.0,0.0
378.75,5.225,0.0,0.0
379.75,5.25,0.0,0.0
375.75,5.201,0.0,0.0
370.8,5.18,0.0,0.0
370.6,5.23,0.0,0.0
371.7,5.245,0.0,0.0
370.7,5.224,0.0,0.0
371.05,5.18,0.0,0.0
372.4,5.229,0.0,0.0
371.95,5.206,0.0,0.0
371.25,5.214,0.0,0.0
372.3,5.209,0.0,0.0
374.15,5.234,0.0,0.0
369.7,5.205,0.0,0.0
368.3,5.146,0.0,0.0
369.0,5.248,0.0,0.0
369.75,5.242,0.0,0.0
369.25,5.218,0.0,0.0
370.5,5.291,0.0,0.0
366.1,5.163,0.0,0.0
365.9,5.163,0.0,0.0
364.6,5.159,0.0,0.0
365.85,5.17,0.0,0.0
361.9,5.131,0.0,0.0
363.3,5.169,0.0,0.0
366.1,5.191,0.0,0.0
367.6,5.24,0.0,0.0
364.9,5.18,0.0,0.0
366.25,5.237,0.0,0.0
365.9,5.214,0.0,0.0
366.4,5.223,0.0,0.0
366.2,5.228,0.0,0.0
362.2,5.17,0.0,0.0
360.45,5.123,0.0,0.0
359.8,5.118,0.0,0.0
361.4,5.128,0.0,0.0
359.8,5.069,0.0,0.0
359.4,5.05,0.0,0.0
358.85,5.068,0.0,0.0
358.55,5.061,0.0,0.0
360.2,5.093,0.0,0.0
359.2,5.1,0.0,0.0
359.6,5.119,0.0,0.0
358.35,5.07,0.0,0.0
358.6,5.082,0.0,0.0
358.5,5.079,0.0,0.0
361.5,5.088,0.0,0.0
355.75,5.063,0.0,0.0
359.7,5.068,0.0,0.0
360.65,5.068,0.0,0.0
362.75,5.071,0.0,0.0
362.8,5.113,0.0,0.0
364.9,5.215,0.0,0.0
367.35,5.315,0.0,0.0
368.0,5.263,0.0,0.0
369.0,5.293,0.0,0.0
366.5,5.256,0.0,0.0
366.5,5.28,0.0,0.0
366.5,5.228,0.0,0.0
365.5,5.225,0.0,0.0
366.0,5.228,0.0,0.0
366.2,5.253,0.0,0.0
363.0,5.15,0.0,0.0
362.9,5.13,0.0,0.0
361.9,5.071,0.0,0.0
361.05,5.045,0.0,0.0
363.15,5.092,0.0,0.0
363.2,5.081,0.0,0.0
368.4,5.169,0.0,0.0
366.65,5.088,0.0,0.0
368.5,5.128,0.0,0.0
368.6,5.129,0.0,0.0
365.65,5.089,0.0,0.0
365.5,5.082,0.0,0.0
366.6,5.097,0.0,0.0
368.65,5.133,0.0,0.0
368.6,5.121,0.0,0.0
372.6,5.17,0.0,0.0
377.0,5.249,0.0,0.0
375.3,5.233,0.0,0.0
373.05,5.168,0.0,0.0
374.25,5.158,0.0,0.0
380.5,5.242,0.0,0.0
379.75,5.232,0.0,0.0
384.1,5.293,0.0,0.0
383.2,5.265,0.0,0.0
387.1,5.28,0.0,0.0
385.35,5.28,0.0,0.0
390.5,5.3,0.0,0.0
388.25,5.343,0.0,0.0
391.4,5.372,0.0,0.0
391.4,5.498,0.0,0.0
392.0,5.66,0.0,0.0
394.9,5.69,0.0,0.0
399.0,5.758,0.0,0.0
409.9,5.8,0.0,0.0
411.55,5.798,0.0,0.0
415.8,5.885,0.0,0.0
413.75,5.836,0.0,0.0
409.75,5.601,0.0,0.0
410.1,5.612,0.0,0.0
408.15,5.566,0.0,0.0
413.85,5.71,0.0,0.0
408.6,5.651,0.0,0.0
403.75,5.529,0.0,0.0
402.85,5.538,0.0,0.0
406.0,5.586,0.0,0.0
409.35,5.61,0.0,0.0
415.5,5.659,0.0,0.0
415.5,5.695,0.0,0.0
413.0,5.666,0.0,0.0
408.5,5.55,0.0,0.0
412.75,5.6,0.0,0.0
407.5,5.586,0.0,0.0
412.4,5.558,0.0,0.0
412.4,5.578,0.0,0.0
413.0,5.603,0.0,0.0
0.0,5.596,0.0,0.0
406.0,5.533,0.0,0.0
398.6,5.291,0.0,0.0
0.0,5.217,0.0,0.0
399.0,5.21,0.0,0.0
395.0,5.16,0.0,0.0
396.5,5.196,0.0,0.0
405.0,5.28,0.0,0.0
404.6,5.28,0.0,0.0
403.45,5.248,0.0,0.0
409.1,5.265,0.0,0.0
412.1,5.313,0.0,0.0
416.25,5.333,0.0,0.0
415.6,5.332,0.0,0.0
412.75,5.222,0.0,0.0
410.4,5.226,0.0,0.0
413.4,5.27,0.0,0.0
408.65,5.205,0.0,0.0
406.0,5.201,0.0,0.0
408.25,5.26,0.0,0.0
420.75,5.282,0.0,0.0
415.65,5.228,0.0,0.0
418.0,5.276,0.0,0.0
418.75,5.256,0.0,0.0
418.15,5.2,0.0,0.0
415.05,5.205,0.0,0.0
415.8,5.213,0.0,0.0
417.95,5.315,0.0,0.0
423.0,5.326,0.0,0.0
421.05,5.318,0.0,0.0
423.75,5.303,0.0,0.0
418.0,5.325,0.0,0.0
415.5,5.316,0.0,0.0
418.85,5.3,0.0,0.0
418.05,5.333,0.0,0.0
414.6,5.286,0.0,0.0
416.65,5.34,0.0,0.0
416.5,5.325,0.0,0.0
416.5,5.33,0.0,0.0
419.95,5.356,0.0,0.0
420.0,5.338,0.0,0.0
417.65,5.285,0.0,0.0
415.85,5.252,0.0,0.0
411.3,5.237,0.0,0.0
407.55,5.173,0.0,0.0
407.7,5.12,0.0,0.0
406.3,5.14,0.0,0.0
405.05,5.14,0.0,0.0
403.2,5.122,0.0,0.0
405.35,5.133,0.0,0.0
400.5,5.143,0.0,0.0
400.7,5.14,0.0,0.0
399.3,5.109,0.0,0.0
401.25,5.125,0.0,0.0
397.25,5.056,0.0,0.0
398.75,5.085,0.0,0.0
399.5,5.093,0.0,0.0
400.65,5.113,0.0,0.0
402.1,5.125,0.0,0.0
399.65,5.119,0.0,0.0
392.0,5.049,0.0,0.0
392.0,5.064,0.0,0.0
393.5,5.092,0.0,0.0
370.25,4.96,0.0,0.0
368.0,4.955,0.0,0.0
372.0,5.001,0.0,0.0
371.5,4.966,0.0,0.0
368.5,4.966,0.0,0.0
368.4,4.938,470.5,127.65
375.0,5.001,477.25,128.5
374.25,5.01,476.75,128.0
378.4,5.148,481.85,127.75
377.7,5.179,480.25,128.5
376.7,5.144,479.0,128.5
375.2,5.115,477.65,128.25
374.5,5.085,476.3,128.5
375.5,5.128,481.6,128.95
374.0,5.055,478.25,128.5
374.75,5.093,478.5,128.35
375.75,5.091,480.25,128.5
376.0,5.078,483.0,128.35
375.25,5.08,483.6,127.5
376.8,5.1,486.85,127.1
371.45,5.023,469.5,122.15
371.6,4.96,472.25,123.25
371.6,4.96,473.6,122.95
367.75,4.936,468.75,117.0
369.5,4.953,476.0,118.5
369.6,4.996,477.0,118.6
369.9,5.01,480.85,118.5
371.3,5.06,484.75,120.6
370.65,5.033,482.0,119.0
370.3,4.998,476.25,117.75
371.75,5.033,483.75,118.25
368.55,5.049,479.0,118.25
369.0,5.052,485.75,119.0
367.75,5.032,483.0,118.65
369.85,5.02,484.65,118.75
369.2,5.028,487.75,118.4
369.9,5.04,492.5,118.5
373.1,5.134,501.75,122.5
375.1,5.125,497.85,120.7
364.5,5.095,495.75,119.75
366.5,5.219,499.25,121.25
366.5,5.225,500.0,121.25
367.7,5.236,501.25,121.75
366.4,5.13,496.5,120.0
363.05,5.07,490.25,119.3
363.45,5.074,491.0,118.5
357.05,5.05,482.0,117.75
358.1,5.05,486.5,117.5
359.5,5.091,491.5,118.9
352.8,4.986,483.0,117.0
353.5,5.013,484.6,117.25
354.7,4.995,484.75,117.45
355.75,5.01,486.65,117.4
350.5,4.99,481.25,116.3
345.85,4.91,474.4,113.75
346.9,4.838,474.85,115.0
349.25,4.835,476.75,114.5
348.65,4.839,478.15,115.0
346.9,4.823,472.6,113.1
349.75,4.838,478.75,114.1
348.4,4.822,476.45,113.75
353.4,4.843,482.75,114.25
349.35,4.804,476.4,112.0
350.65,4.811,478.9,112.75
352.3,4.825,482.25,113.25
352.2,4.84,482.9,114.25
357.4,4.908,487.4,116.8
362.0,4.958,487.0,116.0
362.5,4.935,489.5,117.5
359.7,4.899,483.35,115.75
361.15,4.88,486.25,118.6
360.25,4.88,487.0,117.5
354.0,4.8,478.5,116.25
354.3,4.813,477.75,116.75
351.45,4.826,467.25,116.25
363.6,4.896,475.25,116.75
363.25,4.916,476.4,117.4
360.7,4.85,471.5,116.5
359.4,4.827,471.25,116.65
362.3,4.881,476.3,117.2
361.0,4.865,475.5,118.25
366.1,4.882,480.85,118.7
368.7,4.9,481.0,118.75
372.75,4.874,481.25,117.35
368.75,4.853,475.75,117.0
366.75,4.837,475.5,117.25
367.3,4.83,475.75,116.6
372.3,4.855,482.5,116.75
370.65,4.813,484.85,116.0
380.7,4.933,492.25,116.5
379.0,4.826,482.5,114.0
382.25,4.875,484.25,114.25
383.25,4.931,483.75,114.75
384.75,4.872,481.0,114.5
383.6,4.883,480.0,115.0
389.35,4.94,486.5,115.5
404.3,5.085,502.0,117.9
411.5,5.202,502.65,118.5
398.4,5.133,495.85,116.75
402.6,5.065,495.5,116.35
410.6,5.21,503.25,118.25
407.75,5.201,499.75,117.5
413.8,5.16,503.25,117.5
408.75,5.117,499.25,117.25
412.4,5.216,504.75,117.5
410.3,5.134,501.25,115.35
388.25,4.92,485.75,110.5
384.3,4.86,481.5,112.0
389.75,4.838,485.0,111.5
387.75,4.83,486.75,111.75
386.75,4.85,487.75,111.6
381.4,4.817,483.9,111.3
383.3,4.758,483.85,111.25
387.5,4.8,480.8,111.0
384.6,4.783,477.0,106.75
384.5,4.77,470.75,106.0
378.5,4.75,454.25,103.15
382.05,4.795,456.5,105.0
382.2,4.818,456.25,105.25
386.2,4.806,457.25,105.7
389.4,4.787,457.75,105.75
386.0,4.785,459.15,105.25
386.5,4.8,459.0,105.65
386.95,4.795,457.0,106.0
389.3,4.81,453.75,101.0
392.5,4.829,452.75,101.0
403.75,4.928,461.6,103.05
402.7,4.825,446.75,99.65
403.95,4.778,441.5,97.75
408.4,4.795,431.75,96.0
396.3,4.786,431.5,97.0
387.85,4.69,442.5,99.25
389.4,4.692,443.1,99.2
395.75,4.71,446.0,99.0
395.6,4.715,451.75,101.25
390.8,4.668,444.0,100.35
397.0,4.693,450.0,101.0
391.8,4.628,442.25,99.75
388.0,4.385,418.75,94.75
388.25,4.248,418.0,94.5
380.7,4.259,403.75,92.0
364.75,4.203,393.5,87.1
366.0,4.219,396.25,88.5
367.85,4.248,399.75,90.75
372.0,4.243,410.7,92.75
367.5,4.231,415.0,93.0
371.65,4.23,422.0,94.5
371.1,4.227,424.5,94.75
375.05,4.23,425.75,94.75
373.7,4.22,418.6,94.75
372.7,4.07,415.85,94.7
373.75,4.137,419.75,96.0
379.5,4.223,440.5,96.75
380.4,4.181,434.5,95.5
377.5,4.23,424.5,94.25
376.9,4.175,418.0,93.85
379.25,4.223,426.0,94.75
385.0,4.227,423.0,94.45
384.75,4.263,421.5,94.0
385.7,4.244,415.0,93.1
380.7,4.212,406.0,92.25
383.5,4.21,418.5,94.0
383.9,4.2,416.5,93.95
378.0,4.175,414.25,92.75
376.3,4.14,423.0,93.6
377.8,4.13,418.5,93.0
380.0,4.144,418.5,93.0
377.3,4.11,414.25,92.75
380.0,4.153,421.25,93.15
383.6,4.145,432.75,94.0
386.9,4.19,432.25,93.6
383.8,4.123,424.0,93.5
385.0,4.114,430.2,93.5
386.8,4.131,431.4,93.75
384.85,4.087,425.75,92.75
380.65,4.129,429.5,92.0
377.6,4.164,432.25,93.0
376.0,4.152,431.5,93.1
370.0,4.121,429.25,93.35
370.8,4.148,425.0,92.9
374.05,4.098,421.0,92.9
372.1,4.083,423.0,92.85
370.9,4.064,423.25,92.25
372.0,4.013,417.75,87.5
373.2,3.964,418.1,87.75
376.3,3.95,416.5,87.5
377.4,3.965,413.75,88.2
378.9,3.971,416.4,88.25
385.45,4.104,426.0,89.55
383.75,4.149,420.5,88.5
0.0,4.042,0.0,0.0
382.8,4.098,408.0,83.5
386.2,4.095,412.0,82.55
0.0,4.193,0.0,0.0
390.8,4.164,410.5,81.5
386.3,4.097,412.0,82.0
387.4,4.21,415.75,83.75
391.1,4.203,415.5,84.6
389.7,4.25,413.75,86.0
387.1,4.085,412.5,86.75
390.55,4.139,414.25,87.15
390.6,4.151,422.25,88.0
398.6,4.195,423.75,90.75
398.5,4.205,420.5,89.5
403.0,4.224,421.5,89.5
379.0,4.098,413.25,89.25
378.25,4.041,412.25,91.5
378.2,4.038,410.5,90.75
381.0,4.029,405.35,89.5
378.3,3.978,400.5,87.8
373.0,3.873,390.5,86.75
374.25,3.835,393.25,88.0
374.5,3.806,387.35,87.25
376.8,3.858,393.25,87.0
367.1,3.809,388.0,82.0
366.0,3.826,391.75,83.5
364.5,3.879,393.5,85.75
367.15,3.863,391.25,85.35
366.6,3.822,382.7,83.5
360.75,3.81,380.65,83.2
363.9,3.8,382.75,83.5
370.0,3.833,385.85,86.25
366.85,3.816,383.75,87.75
364.4,3.66,380.75,86.0
366.75,3.72,385.75,87.0
368.15,3.769,388.35,87.25
365.5,3.819,390.5,86.25
363.75,3.776,388.35,86.0
363.0,3.74,389.0,85.5
364.65,3.699,387.15,84.5
362.25,3.663,381.65,80.85
358.8,3.62,380.15,80.35
357.65,3.548,379.75,79.25
359.25,3.627,387.0,81.5
360.0,3.614,394.9,83.75
362.7,3.679,404.0,85.6
366.9,3.755,405.85,86.35
365.45,3.755,405.0,85.5
364.5,3.82,398.0,83.55
366.2,3.831,399.0,82.75
366.5,3.908,401.0,84.1
368.5,4.001,407.75,87.25
365.85,4.17,415.5,88.25
364.25,3.979,404.75,85.75
366.0,4.059,410.0,86.5
364.6,4.03,405.25,87.15
366.0,4.033,402.5,86.5
362.3,4.053,400.0,85.0
364.5,3.944,397.35,85.65
364.5,4.038,403.0,88.1
362.35,3.976,394.5,87.5
362.75,4.008,397.6,87.6
359.25,3.953,393.6,84.75
356.6,3.918,389.0,85.0
354.05,3.899,385.25,85.05
355.65,3.836,392.4,91.25
357.5,3.935,394.0,91.5
359.2,4.065,401.25,94.45
358.4,4.058,401.25,94.0
358.5,4.038,404.5,92.75
361.0,3.96,402.5,92.5
364.0,4.0,404.5,94.25
363.35,4.024,405.0,94.5
361.75,3.987,401.5,95.85
361.95,4.018,403.65,98.0
360.1,3.978,399.5,96.25
361.2,4.024,399.25,95.55
360.65,4.07,400.5,96.75
359.15,4.121,404.25,99.65
356.15,3.953,394.25,96.75
356.4,3.92,387.5,96.75
355.5,3.945,389.5,100.0
355.8,3.938,392.75,101.0
353.25,3.874,386.75,98.75
353.25,3.9,389.25,101.75
351.1,3.888,385.85,98.25
357.75,3.934,391.5,99.75
356.5,3.973,394.75,100.25
354.15,3.934,391.45,96.45
355.5,4.018,394.25,96.75
356.15,4.025,392.3,95.65
356.9,4.025,392.75,94.25
356.85,4.063,392.5,94.5
356.7,4.033,389.75,94.65
356.85,4.036,389.55,94.75
357.95,4.003,390.25,94.8
359.85,4.117,394.0,95.5
356.0,4.1,390.25,95.0
355.1,4.017,388.25,94.15
355.0,4.005,388.25,94.1
356.3,4.04,391.75,94.5
356.75,4.09,393.0,95.0
354.9,4.038,389.55,93.75
355.8,4.05,390.25,93.75
355.65,4.059,389.0,93.5
361.5,4.142,393.1,94.0
361.05,4.118,365.75,98.75
360.4,4.133,376.5,98.0
363.0,4.156,378.15,97.2
362.4,4.153,378.75,96.5
362.4,4.166,378.25,96.5
364.85,4.242,381.25,96.4
367.0,4.492,383.75,97.0
372.2,4.571,384.25,98.75
371.25,4.481,380.25,97.4
372.0,4.514,380.0,98.15
369.7,4.465,376.0,96.5
367.75,4.51,368.0,95.75
366.8,4.389,370.0,96.0
370.25,4.478,373.0,96.75
367.4,4.432,368.85,97.7
367.6,4.443,372.5,99.0
366.25,4.443,375.5,98.85
360.9,4.341,374.2,98.0
363.35,4.36,373.25,96.3
366.1,4.418,374.5,97.25
364.8,4.355,374.55,96.2
368.35,4.454,376.1,96.75
368.9,4.453,381.5,98.0
367.1,4.424,380.0,97.25
369.25,4.428,381.0,97.0
369.25,4.495,379.75,96.75
369.9,4.534,387.5,96.75
370.25,4.505,382.75,96.65
369.2,4.462,382.5,95.65
370.9,4.477,382.65,95.75
368.3,4.42,374.0,94.75
367.85,4.38,374.35,94.65
367.8,4.39,377.75,95.25
368.7,4.373,378.0,94.7
368.9,4.403,380.4,94.9
369.0,4.448,380.75,95.0
370.0,4.395,378.65,95.45
369.75,4.402,379.0,95.5
367.4,4.325,377.5,95.5
366.0,4.231,370.25,94.0
364.9,4.128,368.25,93.5
364.1,4.101,363.6,90.75
365.1,4.109,365.75,91.6
361.35,4.048,358.1,86.25
362.85,4.068,363.25,88.15
363.4,4.054,363.0,87.5
357.8,3.972,354.25,85.25
356.5,3.935,348.75,84.25
357.0,3.959,356.35,86.5
356.8,3.965,355.75,86.25
357.6,3.973,354.8,86.25
358.2,3.967,352.25,84.0
358.2,3.992,354.75,84.55
356.8,3.954,351.0,84.65
355.85,3.946,346.0,81.9
358.35,3.97,342.5,78.85
357.75,3.962,342.0,78.25
361.2,4.048,354.5,83.5
353.8,4.003,346.75,81.0
356.3,3.93,346.0,80.25
356.2,3.943,341.75,82.5
353.7,3.88,331.5,80.0
353.8,3.954,333.75,80.9
354.5,3.95,338.75,81.65
351.25,3.941,338.75,82.25
347.4,3.815,335.0,80.75
347.95,3.831,339.1,81.25
347.35,3.874,341.0,80.6
348.7,3.928,345.5,81.5
347.4,3.863,340.5,81.25
348.05,3.871,342.0,81.25
350.55,4.003,349.5,82.5
351.7,4.064,349.5,82.25
345.25,3.97,343.9,81.1
346.1,3.972,345.55,81.75
344.25,3.965,347.25,81.5
345.4,4.06,350.0,82.25
346.15,4.078,352.75,81.5
348.3,4.094,355.1,82.25
348.6,4.095,354.5,82.25
348.6,4.073,354.0,82.0
349.25,4.123,355.0,82.0
351.9,4.245,358.75,83.15
352.75,4.235,354.75,83.4
351.9,4.222,355.15,83.5
348.45,4.09,348.65,82.0
354.9,4.135,352.5,82.35
353.95,4.147,354.25,82.75
356.0,4.216,358.0,83.5
356.8,4.174,356.25,83.85
356.3,4.173,358.0,84.5
359.7,4.13,357.8,84.1
357.6,4.071,355.25,83.0
357.65,4.083,356.5,84.1
359.5,4.118,367.0,87.2
357.75,4.05,365.15,86.75
358.5,4.099,370.35,87.4
357.55,4.077,366.9,85.4
356.55,4.053,364.5,85.0
358.3,4.125,367.0,85.5
359.6,4.12,368.75,85.75
363.8,4.173,371.0,86.35
362.35,4.158,366.5,85.25
362.2,4.145,365.25,86.0
361.0,4.087,361.75,85.6
362.0,4.122,364.0,86.0
358.5,4.084,360.75,85.25
357.4,4.053,358.25,85.25
359.35,4.113,362.4,86.5
357.45,4.09,361.5,86.5
357.75,4.102,362.4,86.0
356.35,4.079,362.25,87.0
356.55,4.105,365.5,87.25
354.5,4.073,362.0,86.5
354.5,4.07,363.3,86.75
352.9,4.025,357.75,85.0
354.9,4.038,359.75,85.5
354.75,4.035,362.0,86.0
356.55,4.049,364.0,85.5
355.85,4.044,358.5,84.0
355.5,4.01,358.5,84.25
360.75,4.052,362.5,84.6
363.0,4.044,365.5,84.9
362.6,4.078,368.35,85.25
364.3,4.096,373.75,85.25
367.95,4.133,373.0,85.25
369.1,4.138,372.4,84.9
366.25,4.089,368.3,83.85
367.1,4.098,368.9,83.85
366.05,4.1,369.75,84.85
366.3,4.065,369.0,83.75
368.35,4.093,369.5,84.25
362.9,4.065,363.5,83.15
365.25,4.053,367.0,83.75
364.75,4.048,366.7,83.6
367.75,4.065,370.5,84.75
370.7,4.069,374.0,85.5
368.05,4.044,370.25,85.5
366.5,4.005,368.0,84.8
359.5,3.948,366.6,84.25
359.05,3.855,356.25,83.25
359.65,3.871,356.4,83.45
357.4,3.854,348.65,82.0
357.9,3.885,345.25,81.75
358.9,3.854,345.0,82.25
358.3,3.823,342.25,80.25
359.65,3.89,342.25,80.15
0.0,3.9,0.0,0.0
353.3,3.903,334.65,79.75
353.15,3.86,332.0,79.35
0.0,3.86,0.0,0.0
350.9,3.868,335.5,79.5
353.0,3.985,337.5,80.5
349.4,3.939,330.75,78.5
349.7,3.949,332.1,79.25
350.6,3.945,335.75,79.75
351.55,3.98,338.25,81.4
357.9,4.138,341.75,81.75
353.9,4.072,333.75,81.25
353.6,4.048,332.0,81.0
355.55,4.14,337.75,83.0
356.75,4.136,339.25,83.25
355.9,4.335,348.0,85.0
358.75,4.23,343.5,83.75
357.8,4.259,345.15,84.0
356.75,4.255,340.5,84.0
355.2,4.294,347.0,84.75
353.25,4.2,343.25,84.25
356.1,4.17,351.25,85.5
356.3,4.204,352.85,87.65
354.85,4.161,349.0,86.75
356.0,4.235,350.25,86.5
354.1,4.131,348.25,86.5
356.4,4.178,357.9,87.5
356.0,4.166,361.45,86.8
354.3,4.168,359.5,85.75
355.95,4.219,365.25,85.9
356.2,4.195,369.0,86.15
354.65,4.187,366.0,85.75
356.0,4.179,364.0,85.15
357.2,4.195,368.25,86.25
